14000US27053000603,"Census Tract 6.03, Hennepin County, Minnesota",0.05411255411255411
14000US31131966700,"Census Tract 9667, Otoe County, Nebraska",0.06056935190793458
14000US55079060200,"Census Tract 602, Milwaukee County, Wisconsin",0.06389776357827476
14000US44007011200,"Census Tract 112, Providence County, Rhode Island",0.06527415143603134
14000US18085962600,"Census Tract 9626, Kosciusko County, Indiana",0.06891798759476223
14000US55063010401,"Census Tract 104.01, La Crosse County, Wisconsin",0.06966213862765587
14000US27163070704,"Census Tract 707.04, Washington County, Minnesota",0.07434944237918216
14000US29095001100,"Census Tract 11, Jackson County, Missouri",0.07716049382716049
14000US25017333400,"Census Tract 3334, Middlesex County, Massachusetts",0.08058017727639001
14000US01125012403,"Census Tract 124.03, Tuscaloosa County, Alabama",0.09254974548819991
